qm7,None,regression,tf_regression,metric-1,train,161.35351366993538,valid,188.13006920609735,test,181.98243706299536,time_for_running,75.49575901031494
qm7,None,regression,tf_regression_ft,metric-1,train,134.8267163647263,valid,147.8276741238092,test,146.62188203048026,time_for_running,271.27650022506714
qm7,None,regression,rf_regression,metric-1,train,65.54983107729318,valid,177.1635899296041,test,185.68026925874872,time_for_running,86.84829878807068
qm7,None,regression,graphconvreg,metric-1,train,62.11128103885386,valid,184.19733870872076,test,195.11143391760692,time_for_running,200.41466450691223
qm7,None,regression,dtnn,metric-1,train,86.1490527187944,valid,190.46797849536506,test,196.21270051927644,time_for_running,1752.866025686264
qm7,None,regression,textcnn_regression,metric-1,train,44.162989535407114,valid,171.76066511734928,test,174.86242691372667,time_for_running,3300.6564009189606
qm7,None,regression,krr,metric-1,train,119.02744367134036,valid,176.26601248916867,test,183.76585359384174,time_for_running,5.027624130249023
qm7,None,regression,krr_ft,metric-1,train,0.9915787514392608,valid,163.66405955391292,test,169.30106041457162,time_for_running,13.488223314285278
qm8,None,regression,tf_regression,metric-1,train,0.03384929521243354,valid,0.03505077371147196,test,0.03416626785274491,time_for_running,158.2756233215332
qm8,None,regression,tf_regression_ft,metric-1,train,0.03474585748429295,valid,0.03676250842477034,test,0.037269051115429636,time_for_running,1046.5496139526367
qm8,None,regression,rf_regression,metric-1,train,0.012870827453164566,valid,0.03424878766438631,test,0.033256536487676736,time_for_running,21712.9262945652
qm8,None,regression,graphconvreg,metric-1,train,0.028079010222632407,valid,0.03748933754627954,test,0.03769302737694557,time_for_running,951.0655286312103
qm8,None,regression,dtnn,metric-1,train,0.027679097440448185,valid,0.04183288507754914,test,0.04280400497016058,time_for_running,5484.739200592041
qm8,None,regression,textcnn_regression,metric-1,train,0.01761788834787259,valid,0.03586583624354725,test,0.03641400669855188,time_for_running,12923.76087975502
qm8,None,regression,krr,metric-1,train,0.027648742194937237,valid,0.03656125318465073,test,0.035548594746808465,time_for_running,1130.1215679645538
qm8,None,regression,krr_ft,metric-1,train,0.00022831618488423845,valid,0.04271745733514809,test,0.043646153842891576,time_for_running,1855.4140889644623
delaney,None,regression,tf_regression,metric-1,train,0.7596868928886417,valid,1.812237736677608,test,1.8385559126401145,time_for_running,17.341748237609863
delaney,None,regression,rf_regression,metric-1,train,0.4762948953555154,valid,1.8107723730540026,test,1.6868980747088493,time_for_running,8.456825733184814
delaney,None,regression,graphconvreg,metric-1,train,0.7403131582590956,valid,1.7802259272483478,test,1.6208310456658181,time_for_running,91.53578042984009
delaney,None,regression,dag_regression,metric-1,train,0.2382034226642046,valid,1.035716874661929,test,1.0958022971587476,time_for_running,2266.5848178863525
delaney,None,regression,textcnn_regression,metric-1,train,0.15785090131544174,valid,1.0150837290104124,test,1.0281832686793446,time_for_running,603.7314729690552
delaney,None,regression,krr,metric-1,train,0.44335453493644367,valid,2.5143013644473884,test,2.472332632315845,time_for_running,0.48610496520996094
delaney,None,regression,mpnn,metric-1,train,0.21652184975442104,valid,0.7741851598914664,test,0.8393801239868113,time_for_running,330.98652744293213
lipo,None,regression,tf_regression,metric-1,train,0.49068114978161653,valid,1.0574702631232409,test,1.0082150054171064,time_for_running,30.67462944984436
lipo,None,regression,rf_regression,metric-1,train,0.3054359034083029,valid,1.0028683403809746,test,0.9639603125889741,time_for_running,36.40486741065979
lipo,None,regression,graphconvreg,metric-1,train,0.26720200884852274,valid,0.9005555625273481,test,0.8129445891932641,time_for_running,330.3123834133148
lipo,None,regression,dag_regression,metric-1,train,0.10802095210862003,valid,0.8667798498182885,test,0.7999507903623516,time_for_running,15849.562455892563
lipo,None,regression,krr,metric-1,train,0.26027701962164346,valid,1.0818496606063226,test,1.043434639723769,time_for_running,2.747593641281128
qm9,None,regression,tf_regression,metric-1,train,25.087648136244198,valid,26.641413008323156,test,26.466155404011698,time_for_running,1318.7469861507416
qm9,None,regression,tf_regression_ft,metric-1,train,26.97466395123364,valid,27.544781988408488,test,27.417764713244285,time_for_running,8470.958609819412
qm9,None,regression,rf_regression,metric-1,train,9.744969818805991,valid,25.725246265702463,test,25.596024479197457,time_for_running,128959.27507185936
qm9,None,regression,graphconvreg,metric-1,train,20.29546698622189,valid,23.523906531811694,test,23.51622853653564,time_for_running,19243.175143957138
qm9,None,regression,dtnn,metric-1,train,23.47523229326274,valid,26.956269203459442,test,26.771269890090377,time_for_running,53845.201887369156
qm9,None,regression,textcnn_regression,metric-1,train,18.387588607031805,valid,23.15281978819357,test,23.178092716885576,time_for_running,105224.39372515678
bbbp,None,classification,rf,mean-roc_auc_score,train,0.9996348581861194,valid,0.9408482142857143,test,0.7061373928124097,time_for_running,3.26963472366333
bbbp,None,classification,tf,mean-roc_auc_score,train,0.9405821697652292,valid,0.9600155279503105,test,0.686096926486174,time_for_running,5.884617805480957
bbbp,None,classification,tf_robust,mean-roc_auc_score,train,0.9525187070894083,valid,0.9625388198757764,test,0.6995857018980634,time_for_running,4.741151332855225
bbbp,None,classification,logreg,mean-roc_auc_score,train,0.9982822906220268,valid,0.9477872670807453,test,0.7007418826476539,time_for_running,4.113178730010986
bbbp,None,classification,graphconv,mean-roc_auc_score,train,0.9997447864434672,valid,0.9354619565217391,test,0.7018017150014452,time_for_running,26.9042489528656
bbbp,None,classification,dag,mean-roc_auc_score,train,0.999929285916326,valid,0.8605153338509317,test,0.6074525484150688,time_for_running,2331.6869819164276
bbbp,None,classification,weave,mean-roc_auc_score,train,0.9739245030728483,valid,0.9645768633540373,test,0.6978996049715772,time_for_running,256.1492772102356
