-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.873712433746359540e+00,1.691975225115752579e+01,-2.868002758023660448e+00,1.864000000000000000e+03,9.480000000000000000e+02,2.160000000000000000e+02,5.121035128831863403e-02,4.992054775357246399e-03,2.128135412931442261e-03,2.040385989407645373e-01,3.247768891532766544e-02,7.590738402423151746e-03,9.461692861437533131e-03,5.541449100277171490e-04,1.454138351552396950e-04,2.309075413502874198e+03,4.249145447060841434e+02,4.030797973547371527e+01
2.866709769629939952e+00,1.599722869205251996e+01,-2.921272485435763677e+00,1.865000000000000000e+03,9.490000000000000000e+02,2.270000000000000000e+02,4.701329767704010010e-02,6.355831399559974670e-03,2.374342642724514008e-03,2.093866035470298426e-01,3.350154036718392542e-02,8.375938744250023896e-03,8.322681721027513913e-03,7.098314348329097653e-04,1.856610875628835085e-04,2.230489785138276147e+03,4.700529626582137439e+02,5.092372361920592283e+01
